INFO [12-20|14:19:09.052] New local node record                    seq=1 id=a3dc6a456a399bc2 ip=<nil> udp=0 tcp=0
TRACE[12-20|14:50:21.476] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:23.313] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:23.313] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:23.540] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:23.540] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:23.876] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:23.876] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:24.313] >> PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:24.314] << PING/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:25.470] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:25.470] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:25.794] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:25.794] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:26.505] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|14:50:26.553] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|14:50:26.553] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:27.306] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:27.306] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:27.550] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:27.550] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:27.857] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:27.857] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:29.483] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:29.483] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:30.065] >> PING/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|14:50:30.124] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|14:50:30.124] << PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:30.500] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:30.500] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:31.298] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:31.298] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:31.544] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:31.544] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:31.867] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:31.867] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:33.448] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:33.448] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:33.880] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:33.881] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:35.281] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:35.281] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:35.565] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:35.565] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:35.860] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:35.860] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:36.577] >> PING/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:36.647] << PONG/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|14:50:36.647] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|14:50:37.483] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:37.483] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:38.563] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:38.564] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:39.294] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:39.294] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:39.585] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:39.585] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:39.865] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:39.865] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:40.895] >> PING/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|14:50:40.967] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|14:50:40.967] << PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:41.463] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:41.464] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:43.320] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:43.320] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:43.566] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:43.566] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:43.871] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:43.871] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:45.450] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:45.450] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:45.469] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:45.469] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:46.022] >> PING/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|14:50:46.048] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|14:50:46.047] << PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:46.899] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:46.899] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:47.281] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:47.281] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:47.583] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:47.583] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:47.918] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:47.918] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:48.529] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:48.529] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:49.488] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:49.488] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:51.343] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:51.343] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:51.566] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:51.566] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:51.858] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:51.858] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:51.994] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:51.995] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:52.695] >> PING/v4                               addr=172.19.0.2:30303   err=nil
DEBUG[12-20|14:50:52.730] Revalidated node                         b=12 id=aca7f1b9a96fa71c
TRACE[12-20|14:50:52.730] << PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:53.448] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:53.448] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:53.637] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:53.637] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:53.732] >> PING/v4                               addr=172.19.0.101:30303 err=nil
DEBUG[12-20|14:50:53.772] Revalidated node                         b=16 id=351f7398fade5b04
TRACE[12-20|14:50:53.772] << PONG/v4                               addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:55.302] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:55.302] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:55.541] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:55.541] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:55.882] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:55.882] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:57.469] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:57.469] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:50:57.667] >> PING/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|14:50:57.767] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|14:50:57.767] << PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:59.345] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:59.345] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:50:59.557] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:59.557] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:50:59.859] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:50:59.859] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:51:01.482] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:51:01.482] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:51:02.808] >> PONG/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:51:02.808] << PING/v4                               addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:51:03.302] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:51:03.302] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:51:03.395] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:51:03.395] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:51:03.545] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:51:03.545] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:51:03.897] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:51:03.897] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:51:05.468] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:51:05.468] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:51:06.967] >> PING/v4                               addr=172.19.0.4:30303   err=nil
DEBUG[12-20|14:51:07.021] Revalidated node                         b=15 id=ce186202e190c5f1
TRACE[12-20|14:51:07.021] << PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:51:07.292] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:51:07.292] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:51:07.860] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:51:07.860] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:51:08.076] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:51:08.076] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:51:09.482] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:51:09.482] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:51:11.316] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:51:11.316] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:51:11.881] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:51:11.881] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:51:12.059] >> NEIGHBORS/v4                          addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:51:12.059] << FINDNODE/v4                           addr=172.19.0.2:30303   err=nil
TRACE[12-20|14:51:13.449] >> NEIGHBORS/v4                          addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:51:13.449] << FINDNODE/v4                           addr=172.19.0.101:30303 err=nil
TRACE[12-20|14:51:14.886] >> PONG/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:51:14.886] << PING/v4                               addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:51:15.308] >> NEIGHBORS/v4                          addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:51:15.308] << FINDNODE/v4                           addr=172.19.0.4:30303   err=nil
TRACE[12-20|14:51:15.545] >> PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:51:15.545] << PING/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:51:15.830] >> PING/v4                               addr=172.19.0.3:30303   err=nil
DEBUG[12-20|14:51:15.851] Revalidated node                         b=13 id=bbdea8a60c2c5a6d
TRACE[12-20|14:51:15.851] << PONG/v4                               addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:51:15.877] >> NEIGHBORS/v4                          addr=172.19.0.3:30303   err=nil
TRACE[12-20|14:51:15.877] << FINDNODE/v4                           addr=172.19.0.3:30303   err=nil
